DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-05-17T02:08:55.100+00:00,36.569,-121.110,6.6,1.4,Md,,76,0.1,0.29,nc,nc71992711,1368766567819
2013-05-17T02:05:03.000+00:00,59.736,-152.917,94.3,2.0,Ml,18,101,,0.39,ak,ak10719985,1368985279731
2013-05-17T02:04:22.000+00:00,51.820,-173.236,46.4,1.5,Ml,7,320,,0.60,ak,ak10719984,1368985279719
2013-05-17T02:02:29.800+00:00,33.213,-115.547,3.0,1.4,Ml,12,187,0.0,0.07,ci,ci15344433,1368806750662
2013-05-17T01:48:22.000+00:00,65.981,-148.638,21.6,1.2,Ml,9,83,,0.86,ak,ak10719983,1368985279706
2013-05-17T01:46:55.900+00:00,33.180,-115.613,4.0,1.0,Ml,11,76,,0.10,ci,ci15344417,1368822346631
2013-05-17T01:45:52.500+00:00,33.921,-117.860,4.1,1.1,Ml,9,191,0.1,0.13,ci,ci15344425,1368806952059
2013-05-17T01:45:30.000+00:00,62.191,-150.184,15.0,1.2,Ml,7,209,,0.57,ak,ak10719982,1368985279695
2013-05-17T01:17:01.900+00:00,37.409,-118.602,11.3,2.0,Md,,86,0.1,0.07,nc,nc71992691,1368760626737
2013-05-17T01:15:57.000+00:00,61.126,-151.131,15.0,1.3,Ml,12,94,,0.54,ak,ak10719981,1368985279683
2013-05-17T00:59:17.300+00:00,39.400,-111.203,5.7,1.6,Md,,108,0.1,0.24,uu,uu60023852,1368799362904
2013-05-17T00:57:32.000+00:00,51.553,178.939,75.5,3.3,Ml,16,209,,0.26,ak,ak10718367,1368985277456
2013-05-17T00:42:21.500+00:00,45.036,-111.867,9.4,1.1,Md,15,94,0.2,0.23,mb,mb13802738,1368830747514
2013-05-17T00:42:06.000+00:00,62.186,-150.235,15.6,1.2,Ml,6,187,,0.30,ak,ak10718357,1368985278506
2013-05-17T00:36:01.900+00:00,35.108,-118.687,11.1,1.3,Ml,13,79,0.1,0.10,ci,ci15344393,1368806393927
2013-05-17T00:26:55.000+00:00,51.726,-178.603,109.6,2.0,Ml,9,202,,0.44,ak,ak10719977,1368985278640
2013-05-17T00:24:55.000+00:00,60.199,-150.867,55.2,1.8,Ml,13,101,,0.44,ak,ak10719976,1368985278624
2013-05-17T00:11:54.685+00:00,38.773,-117.077,4.0,1.7,ml,9,228,1.1,,nn,nn00412085,1368750286259
2013-05-17T00:05:44.000+00:00,62.156,-149.462,51.3,1.4,Ml,,,,0.38,ak,ak10718333,1368985276349
2013-05-16T23:39:21.000+00:00,67.834,-149.026,4.9,1.2,Ml,6,119,,0.66,ak,ak10720341,1369004153331
2013-05-16T23:34:40.000+00:00,39.525,-111.414,1.2,1.8,Ml,,72,0.2,0.21,uu,uu60023847,1368799237861
2013-05-16T23:26:09.100+00:00,34.600,-116.635,2.2,1.6,Ml,41,68,0.0,0.18,ci,ci15344377,1369086860217
2013-05-16T23:18:56.000+00:00,62.665,-149.268,60.7,1.4,Ml,,,,0.58,ak,ak10718303,1369004149026
2013-05-16T23:13:28.120+00:00,-41.395,-87.729,10.1,5.0,mb,70,81,12.5,0.67,us,usb000gxcd,1368755307412
2013-05-16T23:12:49.000+00:00,54.460,-162.705,46.9,2.3,Ml,5,259,,0.33,ak,ak10720339,1369004153319
2013-05-16T23:06:47.600+00:00,34.050,-117.171,8.4,1.1,Ml,28,79,0.1,0.15,ci,ci15344353,1368752613551
2013-05-16T23:04:18.700+00:00,39.439,-111.220,2.2,1.1,Ml,,119,0.1,0.12,uu,uu60023842,1368798681789
2013-05-16T22:54:51.000+00:00,63.338,-145.208,4.1,1.3,Ml,17,58,,0.64,ak,ak10718291,1369004152260
2013-05-16T22:38:21.340+00:00,-56.086,-26.799,37.3,5.3,mb,41,101,5.8,0.73,us,usb000gxaq,1368747480614
2013-05-16T22:34:44.200+00:00,37.557,-121.847,11.1,1.3,Md,,83,0.0,0.06,nc,nc71992621,1368757385826
2013-05-16T22:31:00.800+00:00,33.716,-117.129,5.7,1.1,Ml,27,94,0.1,0.15,ci,ci15344329,1368751840945
2013-05-16T22:04:37.000+00:00,55.592,-134.895,28.5,2.2,Ml,6,256,,0.35,ak,ak10720337,1369004153303
2013-05-16T21:56:36.300+00:00,35.725,-121.112,7.7,1.6,Md,,65,0.0,0.06,nc,nc71992611,1368747192087
2013-05-16T21:48:32.000+00:00,61.788,-150.317,4.1,2.4,Ml,,,,0.81,ak,ak10718262,1369004149009
2013-05-16T21:34:23.300+00:00,33.208,-115.550,2.8,1.0,Ml,12,184,0.0,0.03,ci,ci15344305,1368802329009
2013-05-16T21:29:44.000+00:00,63.449,-149.936,111.4,1.2,Ml,14,79,,0.60,ak,ak10720335,1369004152286
2013-05-16T21:14:13.000+00:00,62.554,-151.199,81.7,1.6,Ml,,,,0.60,ak,ak10718253,1369004148993
2013-05-16T21:11:08.600+00:00,37.328,-122.101,0.3,1.7,Md,,58,0.0,0.08,nc,nc71992591,1368745569036
2013-05-16T21:04:54.100+00:00,47.420,-116.026,2.0,1.8,Md,23,101,0.7,0.36,mb,mb13408125,1368830747511
2013-05-16T20:53:41.800+00:00,36.400,-117.848,8.5,1.3,Ml,10,97,0.2,0.11,ci,ci15344297,1368750508200
2013-05-16T20:46:56.700+00:00,39.430,-111.215,2.3,1.2,Ml,,151,0.1,0.07,uu,uu60023822,1368798216726
2013-05-16T20:42:36.000+00:00,63.848,-148.510,103.5,1.8,Ml,,,,0.40,ak,ak10718232,1369004148979
2013-05-16T20:26:09.000+00:00,63.523,-151.120,9.4,1.3,Ml,,,,0.76,ak,ak10718225,1369004147960
2013-05-16T20:11:26.000+00:00,36.893,-121.634,,1.0,Md,,137,0.0,0.16,nc,nc71992556,1369090765863
2013-05-16T20:07:15.000+00:00,51.496,177.406,25.0,3.0,Ml,6,220,,0.38,ak,ak10720331,1369004152274
2013-05-16T19:57:15.100+00:00,32.767,-116.005,1.2,1.3,Ml,6,346,0.9,0.15,ci,ci15344265,1368749845802
2013-05-16T19:57:13.700+00:00,32.729,-115.934,8.4,1.4,Ml,14,86,0.0,0.22,ci,ci15344257,1368749409905
2013-05-16T19:45:42.000+00:00,52.384,-175.703,75.8,1.3,Ml,11,320,,0.39,ak,ak10718207,1369004151245
2013-05-16T19:42:51.000+00:00,60.247,-151.082,54.6,1.9,Ml,29,72,,0.59,ak,ak10718203,1369004151224
2013-05-16T19:41:42.916+00:00,38.726,-117.184,,1.4,ml,5,311,0.8,0.25,nn,nn00412036,1368733888997
2013-05-16T19:33:12.900+00:00,37.100,-121.188,5.7,1.4,Md,,155,0.0,0.07,nc,nc71992551,1368741792122
2013-05-16T19:21:45.600+00:00,35.743,-121.027,7.9,1.0,Md,,76,0.1,0.13,nc,nc71992541,1368738911795
2013-05-16T19:19:44.700+00:00,33.673,-117.223,,1.2,Ml,16,155,0.1,0.14,ci,ci15344241,1368749163414
2013-05-16T19:10:16.600+00:00,33.209,-115.550,2.8,1.4,Ml,11,187,0.0,0.03,ci,ci15344233,1368801552430
2013-05-16T19:09:21.900+00:00,34.231,-117.437,14.6,1.2,Ml,21,76,0.0,0.15,ci,ci15344225,1368748381813
2013-05-16T19:04:20.000+00:00,65.003,-147.399,,1.1,Ml,,,,0.49,ak,ak10718191,1369004147906
2013-05-16T19:00:49.500+00:00,34.048,-117.168,7.0,1.3,Ml,39,65,0.0,0.15,ci,ci15344217,1368747805659
2013-05-16T18:36:50.000+00:00,64.009,-148.322,101.4,1.7,Ml,,,,0.64,ak,ak10718174,1369004147894
2013-05-16T18:27:08.430+00:00,-22.154,-179.564,584.6,5.1,mb,89,45,9.5,0.82,us,usb000gx4n,1368730294400
2013-05-16T18:23:17.700+00:00,36.154,-120.051,9.5,1.8,Md,,194,0.1,0.19,nc,nc71992491,1368762249825
2013-05-16T18:06:27.300+00:00,33.951,-116.639,15.9,1.1,Ml,30,54,0.1,0.16,ci,ci15344153,1368746021006
2013-05-16T18:05:19.200+00:00,19.921,-64.467,12.0,3.2,Md,3,324,1.4,0.05,pr,pr13136005,1368729559111
2013-05-16T17:33:25.400+00:00,34.024,-116.327,6.6,1.1,Ml,31,76,0.1,0.11,ci,ci15344145,1368745536724
2013-05-16T17:27:00.400+00:00,45.615,-111.752,5.8,1.0,Md,8,104,0.1,0.06,mb,mb13013512,1368830742502
2013-05-16T17:20:57.000+00:00,19.372,-155.243,29.6,1.5,Md,,50,,0.08,hv,hv60500166,1369083241265
2013-05-16T17:16:32.000+00:00,61.564,-150.003,43.8,1.8,Ml,,,,0.65,ak,ak10718130,1369004146826
2013-05-16T17:10:42.400+00:00,34.204,-117.400,11.8,1.7,Ml,64,32,0.1,0.15,ci,ci15344129,1368744999647
2013-05-16T17:07:27.000+00:00,31.581,-116.107,14.7,2.8,Ml,6,169,0.6,0.13,ci,ci15344137,1368743525734
2013-05-16T17:06:44.800+00:00,40.140,-123.835,22.2,1.3,Md,,79,0.1,0.14,nc,nc71992471,1369094774937
2013-05-16T16:56:57.400+00:00,40.126,-123.832,20.9,1.5,Md,,97,0.1,0.03,nc,nc71992451,1368730686247
2013-05-16T16:55:50.300+00:00,40.142,-123.841,19.8,1.2,Md,,79,0.1,0.25,nc,nc71992456,1368759008787
2013-05-16T16:54:32.000+00:00,62.247,-149.872,58.5,1.5,Ml,,,,0.47,ak,ak10718111,1369004146812
2013-05-16T16:40:29.000+00:00,64.449,-153.264,14.4,1.7,Ml,4,133,1.0,0.30,ak,ak10718112,1368723362673
2013-05-16T16:30:52.000+00:00,55.026,-159.282,39.8,2.8,Ml,13,248,,0.55,ak,ak10720323,1369004151212
2013-05-16T16:30:48.000+00:00,52.099,-175.652,194.5,2.3,Ml,,,,0.54,ak,ak10718210,1369004147918
2013-05-16T16:29:17.170+00:00,12.057,-73.444,26.1,5.0,mb,144,58,4.2,1.13,us,usb000gx21,1368723087761
2013-05-16T16:26:55.600+00:00,-11.601,113.644,4.9,4.4,mb,30,96,3.2,1.48,us,usb000gx2p,1368727065717
2013-05-16T16:14:21.500+00:00,33.179,-115.604,1.8,1.4,Ml,23,61,0.0,0.10,ci,ci15344089,1368812852120
2013-05-16T16:13:07.200+00:00,19.305,-65.974,13.0,2.4,Md,7,284,1.0,0.23,pr,pr13136004,1368728051251
2013-05-16T16:08:19.000+00:00,60.908,-147.495,14.7,1.4,Ml,18,122,,0.60,ak,ak10720321,1369004151201
2013-05-16T16:06:34.100+00:00,19.259,-66.158,65.0,3.2,Md,10,256,0.9,0.28,pr,pr13136002,1368725447601
2013-05-16T16:05:37.400+00:00,19.350,-66.010,23.0,2.9,Md,20,234,1.0,0.37,pr,pr13136003,1368726047951
2013-05-16T16:05:34.000+00:00,63.417,-148.252,9.9,1.6,Ml,,,,0.51,ak,ak10718090,1369004145798
2013-05-16T15:26:24.000+00:00,61.669,-151.045,73.2,1.9,Ml,,,,0.52,ak,ak10718085,1369004145787
2013-05-16T15:10:47.000+00:00,62.692,-146.944,27.1,1.2,Ml,,,,0.45,ak,ak10718081,1369004145772
2013-05-16T15:08:21.000+00:00,67.305,-146.686,25.0,1.3,Ml,10,115,,0.85,ak,ak10720317,1369004151187
2013-05-16T15:07:30.000+00:00,37.489,-118.878,5.5,1.9,Md,,180,0.1,0.07,nc,nc71992411,1368720612629
2013-05-16T15:03:53.160+00:00,13.772,50.352,11.2,4.5,mb,51,71,5.8,1.30,us,usb000gx0h,1368722184466
2013-05-16T14:51:28.800+00:00,38.830,-122.805,2.4,2.4,Md,,29,0.0,0.07,nc,nc71992401,1368732489539
2013-05-16T14:44:58.800+00:00,37.489,-118.877,5.2,2.0,Md,,115,0.1,0.07,nc,nc71992396,1368717371669
2013-05-16T14:15:47.110+00:00,15.075,-92.292,118.4,4.4,mb,37,198,1.2,1.04,us,usb000gwzt,1368718452319
2013-05-16T14:13:34.200+00:00,42.819,-78.246,9.9,1.4,Ml,7,115,0.2,0.12,ld,ld60026708,1368717346845
2013-05-16T14:10:02.100+00:00,39.301,-120.133,10.2,1.2,Md,,83,0.1,0.03,nc,nc71992391,1368743410019
2013-05-16T13:45:09.700+00:00,33.169,-115.622,3.7,1.4,Ml,15,137,0.0,0.16,ci,ci15344025,1368724581203
2013-05-16T13:33:17.000+00:00,60.433,-147.774,0.6,1.5,Ml,14,166,,0.57,ak,ak10720316,1369004150128
2013-05-16T13:28:59.070+00:00,5.816,-77.412,16.5,4.7,mb,24,74,3.2,1.05,us,usb000gwzj,1368715766552
2013-05-16T13:25:17.900+00:00,34.906,-118.951,12.5,1.5,Ml,14,101,0.0,0.17,ci,ci15344009,1368710961807
2013-05-16T13:20:15.000+00:00,61.751,-149.574,38.1,1.8,Ml,,,,0.48,ak,ak10718057,1369004144743
2013-05-16T13:18:52.300+00:00,32.727,-115.990,7.7,1.9,Ml,12,256,0.2,0.24,ci,ci15343977,1368710576007
2013-05-16T13:12:53.000+00:00,61.742,-152.081,117.2,1.8,Ml,,,,0.54,ak,ak10718053,1369004144723
2013-05-16T12:45:07.300+00:00,33.177,-115.608,1.7,1.7,Ml,35,61,0.0,0.10,ci,ci15343921,1368817427445
2013-05-16T12:37:36.600+00:00,37.436,-121.781,7.2,1.1,Md,,61,0.0,0.05,nc,nc71992376,1368755712734
2013-05-16T12:34:29.000+00:00,59.865,-152.587,89.5,2.0,Ml,,,,0.52,ak,ak10718045,1369004144712
2013-05-16T12:25:22.500+00:00,33.178,-115.606,2.0,1.2,Ml,14,65,0.0,0.06,ci,ci15343913,1368816901364
2013-05-16T12:18:45.000+00:00,53.654,-166.701,87.7,1.8,Ml,,,,0.24,ak,ak10720312,1369004150116
2013-05-16T12:15:06.000+00:00,62.574,-151.170,86.5,1.9,Ml,,,,0.56,ak,ak10718039,1369004144698
2013-05-16T12:09:42.900+00:00,33.177,-115.606,1.5,1.3,Ml,15,65,0.0,0.08,ci,ci15343833,1368826174529
2013-05-16T12:08:44.000+00:00,58.757,-153.907,9.8,1.9,Ml,,,,0.76,ak,ak10720310,1369004150101
2013-05-16T12:08:42.000+00:00,51.549,-178.144,16.8,1.5,Ml,,,,0.52,ak,ak10720309,1369004150140
2013-05-16T12:02:24.000+00:00,59.890,-153.501,133.8,2.1,Ml,,,,0.71,ak,ak10720305,1369004149074
2013-05-16T11:56:40.200+00:00,18.311,-67.077,17.0,1.9,Md,4,256,0.3,0.41,pr,pr13136001,1368711214883
2013-05-16T11:53:11.600+00:00,33.162,-116.386,17.3,1.4,Ml,39,68,0.1,0.35,ci,ci15343753,1368705409418
2013-05-16T11:48:39.400+00:00,33.178,-115.606,2.0,1.8,Me,16,61,0.0,0.07,ci,ci15343729,1368818276021
2013-05-16T11:45:52.000+00:00,33.179,-115.604,2.0,1.4,Ml,16,61,0.0,0.08,ci,ci15343713,1368819252996
2013-05-16T11:43:29.500+00:00,33.182,-115.607,1.8,2.4,Ml,51,65,0.0,0.18,ci,ci15343681,1368820089664
2013-05-16T11:36:41.000+00:00,63.347,-151.411,0.2,1.3,Ml,,,,0.62,ak,ak10718024,1369004149047
2013-05-16T11:34:13.000+00:00,33.180,-115.605,1.8,1.3,Ml,16,68,0.0,0.09,ci,ci15343673,1368820766035
2013-05-16T11:19:24.000+00:00,60.716,-152.002,86.9,1.7,Ml,,,,0.66,ak,ak10718020,1369004144686
2013-05-16T11:13:05.000+00:00,51.160,-178.717,47.8,2.3,Ml,,,,0.62,ak,ak10718015,1369004147870
2013-05-16T11:12:35.000+00:00,63.547,-150.944,6.7,1.5,Ml,,,,0.78,ak,ak10718013,1369004144675
2013-05-16T10:58:56.440+00:00,52.890,-168.728,45.8,4.3,mb,50,169,1.6,1.30,us,usb000gwxl,1369004147847
2013-05-16T10:51:06.000+00:00,63.228,-150.762,126.8,1.3,Ml,,,,0.30,ak,ak10720299,1369004149059
2013-05-16T10:50:10.600+00:00,52.293,160.192,57.4,4.6,mb,32,181,1.2,0.94,us,usb000gwxj,1368752971565
2013-05-16T10:33:17.800+00:00,33.260,-116.274,13.1,1.3,Ml,22,227,0.1,0.24,ci,ci15343625,1368700616635
2013-05-16T10:32:33.200+00:00,18.242,-67.076,93.0,2.4,Md,4,234,0.2,0.18,pr,pr13136000,1368709830920
2013-05-16T10:17:51.700+00:00,38.452,-123.260,2.3,1.7,Md,,202,0.1,0.09,nc,nc71992336,1368752471833
2013-05-16T10:17:04.100+00:00,33.679,-116.714,17.1,1.0,Ml,33,94,0.0,0.16,ci,ci15343617,1368699638646
2013-05-16T10:12:11.000+00:00,34.844,-119.247,12.4,1.7,Ml,13,86,0.0,0.16,ci,ci15343609,1368699368098
2013-05-16T10:04:58.000+00:00,34.858,-119.239,12.7,3.2,Ml,63,32,0.0,0.21,ci,ci15343601,1369033906431
2013-05-16T09:34:20.600+00:00,32.895,-116.260,9.1,1.7,Ml,43,90,0.1,0.20,ci,ci15343585,1368697491303
2013-05-16T09:30:50.000+00:00,61.585,-150.389,51.4,1.7,Ml,,,,0.53,ak,ak10717993,1369004144660
2013-05-16T09:24:16.700+00:00,46.477,-122.382,21.4,1.0,Md,,86,0.2,0.12,uw,uw60530532,1368725478638
2013-05-16T09:23:40.220+00:00,52.322,160.052,60.8,4.7,mb,54,135,1.1,0.88,us,usb000gwwn,1368697897280
2013-05-16T08:24:52.000+00:00,54.662,-161.248,13.1,2.0,Ml,,,,0.51,ak,ak10717990,1369004149036
2013-05-16T08:03:51.350+00:00,38.747,144.395,35.0,4.5,mb,40,136,3.4,0.68,us,usb000gwvx,1368693044842
2013-05-16T07:55:19.000+00:00,59.812,-141.696,17.8,1.6,Ml,,,,0.71,ak,ak10717982,1369004144636
2013-05-16T07:53:37.400+00:00,33.281,-116.778,14.4,1.1,Ml,34,47,0.1,0.16,ci,ci15343545,1368691036264
2013-05-16T07:39:51.770+00:00,37.111,141.236,35.0,4.5,mb,22,171,2.5,1.03,us,usb000gwvq,1368704581967
2013-05-16T07:31:28.700+00:00,36.536,-121.121,3.3,1.7,Md,,86,0.1,0.07,nc,nc71992306,1368692140307
2013-05-16T07:30:00.000+00:00,39.443,-111.219,2.6,1.2,Ml,,83,0.1,0.12,uu,uu60023787,1368801944196
2013-05-16T07:12:21.510+00:00,35.365,141.456,35.1,4.4,mb,16,153,2.9,1.00,us,usb000gwv7,1368690370372
2013-05-16T07:01:05.000+00:00,61.676,-151.211,69.5,1.8,Ml,,,,0.60,ak,ak10720294,1369004036496
2013-05-16T06:59:39.000+00:00,59.657,-153.393,126.7,2.4,Ml,,,,0.51,ak,ak10720293,1369004035472
2013-05-16T06:58:18.400+00:00,33.212,-115.546,0.1,1.4,Ml,15,137,0.0,0.05,ci,ci15343529,1368804814696
2013-05-16T06:55:57.400+00:00,39.303,-120.140,8.6,2.0,Md,,72,0.1,0.08,nc,nc71992296,1368810921078
2013-05-16T06:52:52.100+00:00,33.201,-115.555,3.4,1.1,Ml,14,130,0.0,0.12,ci,ci15343521,1368800395638
2013-05-16T06:49:54.700+00:00,39.303,-120.140,8.4,1.8,Md,,68,0.1,0.08,nc,nc71992291,1368707042396
2013-05-16T06:26:31.000+00:00,54.394,-164.727,97.6,2.3,Ml,,,,0.49,ak,ak10720292,1369004035461
2013-05-16T06:21:18.100+00:00,39.444,-111.220,1.4,1.2,Ml,,119,0.1,0.28,uu,uu60023777,1368804814519
2013-05-16T06:20:33.000+00:00,53.566,-166.287,23.0,1.5,Ml,,,,0.23,ak,ak10720291,1369004035450
2013-05-16T06:17:12.600+00:00,44.725,-111.021,1.5,1.5,Ml,,90,0.1,0.16,uu,uu60023772,1368802224239
2013-05-16T06:16:56.200+00:00,33.474,-116.420,13.3,1.2,Ml,14,130,0.1,0.11,ci,ci15343505,1368685230542
2013-05-16T06:13:51.950+00:00,-8.785,117.548,155.0,4.3,mb,28,75,3.4,0.75,us,usb000gwuh,1368687903067
2013-05-16T06:10:42.000+00:00,51.518,-176.371,33.0,2.1,Ml,,,,0.31,ak,ak10717967,1369004035315
2013-05-16T05:57:03.160+00:00,-57.578,-6.931,12.8,5.7,mb,25,68,14.3,1.16,us,usb000gwu2,1368716896668
2013-05-16T05:42:51.230+00:00,-53.004,22.413,16.5,5.0,mb,26,62,20.7,0.81,us,usb000gwtx,1368686019717
2013-05-16T05:37:14.500+00:00,38.828,-122.806,2.9,1.0,Md,,54,0.0,0.06,nc,nc71992281,1368683528517
2013-05-16T05:31:18.000+00:00,51.528,-178.108,2.9,1.8,Ml,,,,0.48,ak,ak10717962,1369004035384
2013-05-16T05:23:52.650+00:00,42.773,-111.207,4.8,3.6,Mwr,40,54,0.1,1.47,us,usb000gwtm,1369031102569
2013-05-16T05:19:40.810+00:00,-52.881,10.365,10.0,5.0,mb,30,99,19.7,1.14,us,usb000gwtq,1368684516187
2013-05-16T05:18:09.970+00:00,26.838,144.137,17.7,4.7,mb,42,69,7.3,0.77,us,usb000gwtn,1368691668885
2013-05-16T05:05:27.100+00:00,19.318,-155.189,5.1,1.7,Md,,104,0.0,0.08,hv,hv60500081,1368680834755
2013-05-16T04:47:10.000+00:00,61.918,-148.557,17.2,1.0,Ml,,,,0.62,ak,ak10717959,1369004035304
2013-05-16T04:43:19.100+00:00,35.487,-92.398,5.5,1.6,Md,7,101,0.2,0.17,nm,nm051613b,1368710552952
2013-05-16T04:36:47.300+00:00,36.576,-121.175,5.9,1.4,Md,,86,0.0,0.08,nc,nc71992271,1368685086449
2013-05-16T04:18:36.000+00:00,40.152,-122.748,13.6,1.5,Md,,126,0.0,0.15,nc,nc71992261,1368750548247
2013-05-16T04:15:50.400+00:00,33.876,-115.811,8.6,1.4,Ml,15,245,0.4,0.40,ci,ci15343473,1368677968939
2013-05-16T03:47:00.000+00:00,52.407,-176.077,156.2,2.0,Ml,,,,0.41,ak,ak10720287,1369004035436
2013-05-16T03:41:12.200+00:00,37.401,-118.586,12.2,1.5,Md,,86,0.1,0.05,nc,nc71992246,1368683413322
2013-05-16T03:35:17.000+00:00,62.307,-150.933,71.9,1.5,Ml,,,,0.40,ak,ak10717951,1369004035293
2013-05-16T03:24:27.500+00:00,35.504,-92.391,0.1,1.9,Md,10,101,0.2,0.29,nm,nm051613a,1368708138222
2013-05-16T03:18:24.420+00:00,-53.058,22.177,15.8,5.3,mb,25,90,20.7,0.84,us,usb000gwt6,1368677288614
2013-05-16T03:16:44.936+00:00,38.037,-118.056,9.5,1.6,ml,12,197,0.2,0.09,nn,nn00411970,1368726700475
2013-05-16T03:15:20.000+00:00,62.071,-145.028,10.5,1.4,Ml,,,,0.83,ak,ak10717946,1369004035281
2013-05-16T03:14:18.000+00:00,51.248,-177.942,25.6,2.9,Ml,,,,0.36,ak,ak10720284,1369004035424
2013-05-16T03:13:22.200+00:00,32.748,-117.389,17.0,1.5,Ml,21,266,0.2,0.09,ci,ci15343433,1368752452213
2013-05-16T03:02:07.680+00:00,37.050,28.422,41.6,4.9,mb,85,62,1.4,1.31,us,usb000gwsz,1368686616654
2013-05-16T02:49:35.000+00:00,62.765,-151.811,9.7,1.4,Ml,,,,0.68,ak,ak10717939,1369004035268
2013-05-16T02:48:45.300+00:00,37.951,-122.014,8.6,1.6,Md,,144,0.1,0.10,nc,nc71992236,1368681790339
2013-05-16T02:45:33.600+00:00,33.041,-116.422,5.2,1.1,Ml,13,140,0.1,0.24,ci,ci37113956,1368751987243
2013-05-16T02:45:18.300+00:00,33.031,-116.428,9.1,1.1,Ml,32,94,0.1,0.22,ci,ci15343409,1368751664582
2013-05-16T02:38:27.700+00:00,39.019,-122.576,5.2,1.4,Md,,86,0.1,0.02,nc,nc71992231,1368748930276
2013-05-16T02:34:44.300+00:00,33.153,-116.565,16.3,1.0,Ml,27,108,0.1,0.19,ci,ci15343401,1368751463182
2013-05-16T02:24:21.400+00:00,37.554,-119.005,2.8,1.7,Md,,94,0.1,0.08,nc,nc71992226,1368727149720
2013-05-16T02:21:30.700+00:00,38.814,-122.820,2.4,1.0,Md,,274,0.0,0.06,nc,nc71071759,1368745039058
2013-05-16T02:21:30.260+00:00,8.616,141.522,41.1,4.6,mb,26,119,5.9,1.38,us,usb000gwsy,1368674406219
2013-05-16T02:20:26.600+00:00,35.500,-120.767,2.1,1.6,Md,,43,0.1,0.15,nc,nc71992206,1368748389289
2013-05-16T01:57:07.100+00:00,34.354,-116.441,0.7,1.4,Ml,34,115,0.1,0.26,ci,ci15343353,1368750351879
2013-05-16T01:42:53.100+00:00,36.559,-121.088,9.8,1.6,Md,,83,0.0,0.06,nc,nc71992201,1368678433292
2013-05-16T01:40:28.000+00:00,34.049,-117.171,8.1,1.4,Ml,52,61,0.1,0.12,ci,ci15343329,1368749570242
2013-05-16T01:36:29.200+00:00,34.051,-117.175,7.8,1.8,Ml,23,76,0.1,0.18,ci,ci15343321,1368749043179
2013-05-16T01:36:19.600+00:00,34.050,-117.167,8.5,1.7,Ml,60,36,0.0,0.14,ci,ci15343313,1368748692450
2013-05-16T01:32:05.000+00:00,61.618,-149.627,25.7,1.2,Ml,,,,0.70,ak,ak10720282,1369004035412
2013-05-16T01:31:04.188+00:00,37.095,-117.945,11.5,1.2,ml,8,172,0.3,0.13,nn,nn00411966,1368728765864
2013-05-16T01:30:39.400+00:00,37.604,-122.453,7.2,2.2,Md,,47,0.0,0.09,nc,nc71992191,1369031336148
2013-05-16T01:29:06.300+00:00,33.172,-115.609,0.6,1.3,Ml,19,58,0.0,0.09,ci,ci15343305,1368819322337
2013-05-16T01:11:28.170+00:00,0.041,100.393,157.2,4.7,mb,62,135,0.7,1.27,us,usb000gwse,1368668296823
2013-05-16T01:01:19.000+00:00,64.940,-150.783,10.9,2.2,Ml,,,,0.68,ak,ak10717901,1369004035255
2013-05-16T00:53:15.000+00:00,61.623,-150.656,2.4,1.0,Ml,,,,0.61,ak,ak10720280,1369004035395
2013-05-16T00:43:29.400+00:00,33.374,-116.837,8.0,1.1,Ml,31,50,0.0,0.16,ci,ci15343289,1368747740534
2013-05-16T00:33:59.900+00:00,33.377,-116.834,7.4,1.1,Ml,34,50,0.0,0.15,ci,ci15343273,1368745994950
2013-05-16T00:30:33.300+00:00,33.373,-116.841,6.6,2.9,Ml,102,47,0.0,0.21,ci,ci15343265,1368725073239
2013-05-16T00:20:09.100+00:00,33.373,-116.838,6.6,1.9,Ml,62,50,0.0,0.18,ci,ci15343257,1368743464514
2013-05-16T00:10:14.000+00:00,51.745,-175.651,46.3,1.9,Ml,,,,0.29,ak,ak10717736,1369004035371
2013-05-15T23:54:03.500+00:00,46.857,-119.552,,1.6,Md,,151,0.1,0.35,uw,uw60530392,1368726638922
2013-05-15T23:48:07.000+00:00,52.401,-164.556,25.5,3.4,Ml,29,234,1.8,0.47,ak,ak10717721,1368839569917
2013-05-15T23:46:30.560+00:00,40.399,141.821,25.9,4.9,mb,83,90,1.9,1.08,us,usb000gwrr,1368768654378
2013-05-15T23:38:50.000+00:00,64.487,-147.858,8.0,1.8,Ml,26,32,0.1,0.74,ak,ak10717708,1368839567857
2013-05-15T23:36:47.600+00:00,47.267,-122.196,22.7,1.5,Md,,68,0.2,0.13,uw,uw60530387,1368726508668
2013-05-15T23:16:49.350+00:00,-4.873,144.576,68.2,5.2,mb,31,130,5.2,1.32,us,usb000gwrk,1368661801864
2013-05-15T23:05:30.810+00:00,38.022,-118.047,7.9,1.3,ml,10,207,0.2,0.13,nn,nn00411953,1368661023116
2013-05-15T23:01:16.120+00:00,-11.303,165.115,7.3,4.8,mb,30,106,5.4,1.49,us,usb000gwrc,1368660267284
2013-05-15T22:59:57.300+00:00,48.482,-123.517,,1.0,Md,,133,0.1,0.06,uw,uw60530362,1368726193055
2013-05-15T22:58:37.000+00:00,64.998,-147.462,,1.1,Ml,8,148,0.1,0.43,ak,ak10717677,1368839567834
